101	9815
101	224
101	4508
101	25032
101	3289
101	21853
101	11353
101	12179
101	20950
101	14247
101	23130
101	30177
101	34089
1010	28760
1010	19068
10100	17799
10100	4677
10101	30505
10101	15205
10102	26831
10102	23658
10102	27859
10102	17272
10103	2588
10103	24260
10103	6932
10103	13207
10103	11717
10104	32913
10104	33551
10105	5118
10105	11956
10105	1138
10105	18362
10105	33574
10105	21330
10105	22948
10105	14204
10105	560
10105	23046
10105	8965
10105	6102
10105	5890
10105	30336
10105	32807
10106	30952
10106	23965
10107	10807
10107	18993
10108	16291
10108	29544
10109	25099
10109	21330
10109	2642
1011	11420
1011	16531
10110	2293
10110	20020
10110	11913
10111	3629
10111	11176
10112	4515
10112	4080
10113	20168
10113	4956
10114	16156
10114	12543
10114	12357
10114	21330
10115	23703
10115	31214
10116	8736
10116	11363
10117	27821
10117	7385
10118	9231
10118	30008
10118	10151
10118	34347
10118	21330
10118	12781
10118	32467
10118	3021
10118	28588
10118	5256
10118	29883
10118	17925
10118	30699
10119	866
10119	13207
1012	6710
1012	5285
10120	23878
10120	11349
10120	5911
10120	4807
10120	2642
10120	724
10120	24682
10120	14921
10120	13499
10120	7077
10120	26796
10120	8390
10120	21983
10120	29980
10120	29276
10120	10066
10120	18790
10120	19135
10120	11237
10120	27726
10120	2999
10120	14980
10120	21286
10120	9126
10120	19876
10120	23196
10120	15252
10120	33492
10120	27548
10120	1197
10120	12751
10120	11353
10120	27700
10120	13439
10120	1574
10120	24592
10120	31687
10120	16043
10120	21802
10120	3098
10120	32288
10120	33704
10120	10101
10120	258
10120	5095
10120	23046
10120	34089
10121	33384
10121	27402
10121	7449
10121	5201
10121	19071
10121	21330
10121	10322
10122	18392
10122	5254
10123	17564
10123	5545
10123	34036
10123	20071
10124	21154
10124	28887
10125	27798
10125	28146
10126	19223
10126	17006
10127	19024
10127	19097
10128	23878
10128	27548
10128	3522
10128	9341
10128	20557
10128	19634
10128	1209
10128	22948
10128	14980
10128	8965
10128	22643
10129	4908
10129	13207
10129	9003
10129	2071
10129	14422
10129	2680
10129	13556
10129	17272
10129	5449
10129	14177
10129	20023
10129	33181
10129	12712
10129	6083
10129	32092
10129	5211
10129	30131
1013	6605
1013	19094
10130	15093
10130	5367
10131	6672
10131	30923
10131	10934
10131	33968
10131	18809
10131	12183
10131	16963
10131	11619
10131	20707
10131	31660
10131	33231
10131	10322
10131	13623
10131	33658
10131	17975
10131	8122
10131	16325
10131	32829
10131	31363
10132	16817
10132	32444
10132	16147
10133	8749
10133	14921
10133	18362
10133	4360
10133	11403
10133	33714
10133	31802
10133	9423
10133	19603
10133	32438
10133	20003
10133	21330
10133	7616
10133	20176
10133	26684
10133	21286
10133	21354
10133	8407
10133	7118
10133	30968
10133	1420
10133	560
10133	32288
10133	5118
10133	9341
10133	6951
10133	5365
10133	18121
10133	6461
10133	18210
10134	23178
10134	27454
10134	26302
10134	31963
10134	6202
10134	9985
10134	14032
10134	19984
10134	32551
10134	29431
10134	32781
10134	8906
10134	15184
10134	21330
10134	22948
10134	9958
10134	5297
10134	26325
10134	27548
10134	17005
10134	30279
10134	12179
10134	23658
10134	5430
10134	30296
10134	6141
10134	27670
10134	28365
10134	29507
10134	11908
10134	13169
10134	28628
10134	14229
10134	14422
10134	32550
10134	22995
10134	34347
10134	10428
10134	4486
10134	30131
10135	2463
10135	27490
10136	23878
10136	27548
10137	91
10137	13907
10138	222
10138	2714
10139	23263
10139	830
1014	10891
1014	8347
1014	30440
10140	24952
10140	1452
10140	23874
10140	27541
10140	28528
10140	19913
10140	22273
10140	7261
10140	17040
10140	2512
10140	23633
10140	25389
10140	14980
10140	28030
10140	4996
10140	19290
10140	6767
10140	15062
10140	16283
10140	27548
10140	9148
10140	1755
10140	9003
10140	32341
10140	8688
10140	30032
10140	18074
10140	15521
10140	26883
10140	2523
10140	28988
10140	2913
10140	15960
10140	14602
10140	14533
10140	19308
10140	12183
10140	14422
10140	17752
10140	7953
10140	13388
10140	11170
10141	22402
10141	1758
10142	3924
10142	14269
10143	7554
10143	8092
10144	14467
10144	25799
10145	24068
10145	970
10145	7397
10146	1210
10146	14775
10147	11390
10147	23441
10147	23454
10147	21290
10147	29823
10147	4514
10147	9605
10147	30004
10147	27859
10147	27979
10147	20958
10147	25931
10147	28211
10147	18472
10147	15593
10147	28012
10147	24465
10147	5187
10147	28444
10147	22228
10147	8339
10147	26990
10147	11341
10147	18190
10147	17356
10147	9941
10147	16254
10147	27283
10147	26883
10147	11249
10147	16150
10147	30392
10147	1688
10147	21919
10147	4331
10147	21073
10147	5315
10147	19243
10147	1455
10147	28112
10147	20373
10148	4097
10148	15155
10149	28410
10149	4817
1015	16256
1015	3660
10150	4600
10150	24809
10151	4732
10151	17809
10152	7497
10152	5139
10153	5915
10153	5910
10154	14294
10154	13482
10155	2463
10155	19332
10156	3388
10156	5402
10156	3704
10157	7289
10157	12452
10158	21180
10158	12331
10159	23178
10159	33492
10159	10101
10159	25444
10159	26831
10159	34089
1016	5659
1016	27535
10160	30008
10160	26937
10160	19309
10160	31494
10161	34056
10161	19751
10162	24626
10162	4722
10162	8519
10162	24821
10162	8169
10162	1335
10162	13958
10162	13741
10162	31603
10162	19415
10162	24532
10162	30191
10163	33591
10163	24207
10163	2642
10163	3182
10163	16762
10163	14422
10163	21330
10163	32359
10163	14478
10163	27819
10163	12841
10164	16292
10164	15710
10164	13544
10165	7342
10165	33492
10166	23196
10166	11237
10166	30923
10166	27548
10166	9341
10166	28710
10166	11353
10166	2999
10166	17378
10166	5365
10166	18121
10166	21286
10166	23046
10166	29964
10166	4132
10167	3681
10167	18095
10168	6752
10168	24105
10169	18907
10169	27976
1017	5717
1017	23803
1017	29500
1017	14735
1017	32831
1017	11601
1017	8288
10170	19164
10170	30928
10171	7531
10171	10042
10172	11417
10172	8724
10172	17845
10172	13018
10172	11516
10172	29852
10172	29643
10173	25347
10173	10868
10174	10764
10174	20127
10175	20252
10175	30939
10175	7884
10175	4700
10176	23268
10176	1426
10176	9341
10177	12203
10177	4233
10178	29431
10178	11534
10178	10101
10178	14422
10178	17272
10178	25444
10178	24592
10178	18023
10178	14738
10178	6760
10179	6769
10179	16308
10179	10681
1018	18712
1018	14032
1018	7422
1018	29119
1018	8480
1018	33907
1018	12991
1018	22948
1018	28786
1018	7702
1018	24671
1018	32807
10180	24534
10180	27821
10180	34254
10180	29103
10181	33064
10181	32701
10182	6404
10182	25879
10182	27232
10182	24708
10182	14921
10182	19229
10182	34254
10182	14127
10182	4908
10182	22948
10182	10951
10182	7076
10182	29106
10182	33415
10182	28022
10182	23852
10182	28989
10182	4642
10182	31585
10182	5095
10182	11605
10182	13767
10182	12936
10183	30699
10183	14422
10184	13050
10184	19415
10185	14478
10185	14422
10185	21330
10186	27548
10186	25931
10187	24768
10187	27548
10187	17272
10187	29276
10188	14980
10188	28464
10189	20786
10189	21841
10189	15593
1019	16439
1019	17342
1019	12055
10190	24626
10190	2643
10191	22715
10191	20532
10192	10948
10192	15814
10192	28834
10192	6137
10192	3150
10192	16973
10192	24592
10192	781
10192	20391
10192	18240
10193	31128
10193	21055
10194	25199
10194	34480
10195	19309
10195	13207
10196	21953
10196	11996
10197	29123
10197	12076
10198	16826
10198	19800
10199	15948
10199	11778
102	3121
102	724
102	32669
102	85
102	11413
102	7145
102	1316
102	6037
102	6490
102	10154
102	33492
102	6224
102	13207
102	24881
102	15280
102	11341
102	13556
102	1293
102	14335
102	33286
102	22960
102	32092
102	227
102	33511
102	4642
102	12660
102	1771
102	7935
102	25154
1020	15141
1020	17162
10200	30258
10200	622
10201	26397
10201	690
10202	1906
10202	30932
10203	32051
10203	15930
10203	2182
10204	5185
10204	6787
10205	10793
10205	6068
10206	24722
10206	21293
10206	12199
10207	23666
10207	14193
10208	10435
10208	32797
10209	10863
10209	13575
1021	16554
1021	17804
1021	2336
1021	4360
1021	21330
1021	25490
1021	27262
1021	8407
1021	15405
1021	17111
10210	20334
10210	30230
10211	31397
10211	20377
10212	2522
10212	21911
10213	5646
10213	2925
10214	8422
10214	20711
10215	13169
10215	10066
10215	27454
10215	15010
10215	32550
10215	16973
10215	16254
10215	24592
10215	34081
10215	26690
10215	28365
10215	17086
10216	26660
10216	26107
10216	32180
10217	1316
10217	10249
10217	28614
10217	19332
10217	724
10217	10101
10217	33286
10217	33506
10217	32092
10217	13224
10218	9252
10218	25469
10219	24797
10219	26587
1022	11434
1022	7268
10220	29862
10220	18712
10221	5097
10221	32807
10222	28628
10222	2494
10222	23920
10222	16483
10222	31705
10222	6021
10222	6663
10223	21943
10223	3706
10224	5733
10224	1438
10225	30925
10225	1936
10226	2763
10226	31521
10226	11771
10226	22664
10226	20306
10227	4993
10227	15848
10228	31445
10228	5096
10229	6463
10229	29637
1023	13460
1023	22784
10230	11041
10230	21512
10231	27565
10231	8058
10232	33546
10232	22704
10233	22921
10233	25305
10234	24960
10234	27204
10234	17081
10235	27178
10235	11482
10236	12025
10236	11887
10236	724
10237	2133
10237	31920
10238	18333
10238	9409
10238	21588
10238	7841
10238	8092
10238	14980
10238	27051
10238	9430
10238	9250
10238	8678
10238	14983
10238	29052
10238	12368
10238	4073
10238	2494
10238	13346
10238	17272
10238	6210
10238	1335
10238	33101
10238	24619
10238	30203
10238	11782
10239	26422
10239	15741
1024	14593
1024	10920
1024	25583
10240	17989
10240	5217
10240	17291
10240	25608
10240	22558
10240	29754
10240	30067
10240	25724
10240	20047
10240	7602
10240	24232
10240	16291
10240	10504
10240	537
10240	12240
10240	22103
10240	20622
10240	5097
10240	26613
10240	8092
10240	21330
10240	2854
10240	27346
10240	31295
10240	2291
10240	19568
10240	11145
10240	22772
10240	17006
10240	32341
10240	19254
10240	34174
10240	380
10240	31207
10240	5242
10240	14229
10240	2734
10240	14422
10240	5280
10240	1335
10240	24265
10240	16117
10240	11782
10240	27875
10240	31848
10241	32825
10241	5438
10242	1316
10242	4407
10242	9341
10242	16150
10242	51
10242	14177
10242	23415
10242	32624
10242	7054
10242	28477
10242	28879
10242	34081
10242	33286
10242	1071
10242	23268
10242	19176
10243	1274
10243	2642
10243	724
10243	22448
10243	5183
10243	14422
10243	21330
10243	12485
10243	20950
10243	16235
10243	28820
10243	6832
10243	22403
10243	17056
10243	3351
10243	31603
10243	29099
10243	17006
10244	3895
10244	29468
10245	14587
10245	1456
10245	19222
10246	3337
10246	11532
10246	22934
10246	28440
10246	30923
10247	8894
10247	21399
10248	21831
10248	13343
10249	17390
10249	8988
1025	26185
1025	16711
10250	30345
10250	9290
10250	18960
10251	24072
10251	20352
10251	16835
10252	8320
10252	27
10253	11635
10253	32895
10253	9171
10253	14921
10253	22179
10253	25527
10253	31062
10253	28083
10253	2293
10253	4170
10253	31651
10253	27326
10253	31549
10253	2436
10253	12923
10253	2854
10253	14980
10253	9711
10253	15177
10253	25551
10253	15593
10253	16645
10253	18920
10253	27548
10253	32629
10253	9003
10253	33523
10253	29760
10253	22409
10253	31634
10253	1002
10253	20539
10253	2559
10253	6663
10253	19415
10253	25714
10253	30760
10253	9152
10253	25900
10253	25908
10253	31581
10253	4773
10253	34075
10253	34089
10253	25030
10253	14937
10254	24221
10254	7274
10255	21959
10255	10021
10256	23346
10256	22566
10257	29838
10257	26868
10258	16606
10258	15482
10259	29431
10259	13663
10259	16354
10259	27548
1026	18758
1026	12351
10260	269
10260	27753
10261	14980
10261	33582
10261	712
10261	1030
10261	1157
10262	17335
10262	21492
10263	26694
10263	14422
10263	21330
10263	32159
10263	14983
10263	32092
10264	27782
10264	29592
10265	2618
10265	26567
10265	9551
10265	25835
10265	30268
10266	23063
10266	32515
10267	29655
10267	23974
10268	23196
10268	22898
10268	27700
10268	560
10268	2920
10268	11944
10269	7344
10269	31078
1027	3852
1027	1071
1027	19254
1027	14422
10270	33162
10270	33666
10271	2463
10271	26659
10272	25659
10272	14422
10272	12112
10272	14871
10272	27821
10272	34413
10273	19415
10273	12170
10274	18333
10274	13544
10274	13020
10274	12304
10274	22486
10274	7124
10274	1566
10274	27500
10274	14871
10274	27495
10274	26071
10274	32760
10275	8736
10275	2642
10275	22558
10275	14921
10275	16128
10275	1460
10275	5
10275	7077
10275	17194
10275	19417
10275	10899
10275	23731
10275	18790
10275	20622
10275	27044
10275	23332
10275	21330
10275	30004
10275	32757
10275	385
10275	14738
10275	24671
10275	29123
10275	3522
10275	3780
10275	11640
10275	11709
10275	30008
10275	18712
10275	6332
10275	33071
10275	11440
10275	31865
10275	26313
10275	16941
10275	34413
10276	30723
10276	8928
10276	4793
10276	14872
10277	7514
10277	14535
10277	5192
10278	29778
10278	2445
10279	6260
10279	4785
1028	2336
1028	8468
10280	1197
10280	16629
10280	30952
10280	21853
10280	11363
10280	31585
10280	21330
10280	30177
10280	5095
10280	14980
10280	32632
10280	20194
10281	570
10281	17124
10282	57
10282	23766
10283	29522
10283	779
10284	25587
10284	4099
10284	13207
10284	3882
10284	1469
10284	26415
10284	22297
10284	16771
10284	7418
10284	6490
10284	31425
10285	8836
10285	27048
10286	30416
10286	26876
10287	15453
10287	15430
10288	30672
10288	2588
10288	3522
10288	8943
10288	2642
10288	24682
10288	28929
10288	1269
10288	19254
10288	31585
10288	9793
10288	34372
10288	29697
10288	26451
10288	26684
10288	20757
10288	12712
10288	31678
10288	15704
10289	15710
10289	22558
10289	18809
10289	20495
10289	4979
10289	8169
10289	17842
10289	26796
10289	25974
10289	27842
10289	11943
10289	26117
10289	1584
10289	26846
10289	29816
10289	24764
10289	11384
10289	16433
10289	21330
10289	29304
10289	13980
10289	34138
10289	16315
10289	17006
10289	18059
10289	3915
10289	7342
10289	560
10289	28767
10289	2643
10289	9341
10289	5201
10289	25384
10289	18900
10289	7166
10289	394
10289	4532
10289	32690
10289	24377
10289	32760
10289	7519
1029	19243
1029	1071
10290	31826
10290	21469
10291	12784
10291	6827
10292	12069
10292	22516
10293	16535
10293	25726
10294	13484
10294	19005
10295	18779
10295	28067
10296	28208
10296	10101
10296	27901
10296	22727
10296	21330
10296	17845
10296	30164
10296	23658
10296	28820
10296	14871
10296	29852
10296	24592
10296	15177
10297	32680
10297	30873
10298	24711
10298	19745
10298	22384
10299	19254
10299	9341
10299	12304
10299	14422
10299	29178
10299	10346
10299	24003
10299	33012
103	29697
103	32168
103	27475
1030	13479
1030	32948
1030	32745
1030	15878
1030	18310
1030	20862
1030	9597
1030	34060
1030	19825
1030	8092
1030	22948
1030	19829
1030	19622
1030	18875
1030	34138
1030	33350
1030	13421
1030	5378
1030	13895
1030	7342
1030	29123
1030	29009
1030	19254
1030	17443
1030	27970
1030	6273
1030	23658
1030	16305
1030	29052
1030	2333
1030	18228
1030	2494
1030	17814
1030	20803
1030	4306
10300	1084
10300	29005
10300	24730
10301	13925
10301	25030
10301	32000
10302	18333
10302	8468
10302	16415
10302	15334
10302	5197
10302	4830
10302	34413
10302	25996
10302	24207
10302	20622
10302	5097
10302	21330
10302	29304
10302	2854
10302	17756
10302	31494
10302	22865
10302	5375
10302	32413
10302	32092
10302	21919
10302	12690
10302	11343
10302	7672
10303	5969
10303	27805
10304	25281
10304	6548
10305	17768
10305	13843
10306	27821
10306	19415
10307	30175
10307	7118
10308	20567
10308	11281
10309	331
10309	33077
1031	7500
1031	17547
10310	29232
10310	28770
10310	32529
10310	19842
10310	3941
10310	32679
10310	27024
10310	19544
10310	32948
10310	31891
10310	15878
10310	18310
10310	12091
10310	14813
10310	606
10310	984
10310	32741
10310	5597
10310	27353
10310	4059
10310	23780
10310	28572
10310	13421
10310	3682
10310	24526
10310	17514
10310	27548
10310	823
10310	21172
10310	24315
10310	7486
10310	24179
10310	8601
10310	22244
10310	2494
10310	30028
10310	15910
10310	28667
10310	15376
10310	33026
10310	7185
10310	17857
10310	32840
10310	9156
10311	1686
10311	30665
10312	21938
10312	23232
10313	29346
10313	28933
10314	23617
10314	31674
10315	2623
10315	7905
10316	23791
10316	26621
10317	11155
10317	31832
10318	25420
10318	14828
10319	31430
10319	14624
1032	1907
1032	28203
10320	14509
10320	32293
10321	14938
10321	7212
10322	19415
10322	29556
10323	31753
10323	29879
10324	4246
10324	11066
10325	14375
10325	4259
10326	5087
10326	15851
10327	7559
10327	6256
10328	8906
10328	30611
10329	31556
10329	10613
1033	2883
1033	29642
10330	25592
10330	12984
10331	32042
10331	29482
10331	32686
10332	29431
10332	29862
10332	19332
10332	4642
10332	18333
10332	25608
10332	33492
10332	32853
10332	28710
10332	6100
10332	14422
10332	31585
10332	19071
10332	26853
10332	28588
10332	29823
10332	3958
10332	2463
10332	25099
10332	13885
10332	32807
10333	9988
10333	1244
10333	33121
10333	25121
10334	1775
10334	26381
10335	22937
10335	12966
10336	25148
10336	10138
10337	11901
10337	14505
10338	10101
10338	22610
10339	24131
10339	1452
1034	20744
1034	25238
10340	4657
10340	10356
10341	7310
10341	30737
10341	17731
10341	8601
10342	15710
10342	1619
10342	28208
10342	10775
10342	5097
10342	15077
10342	17443
10342	27474
10342	21271
10342	7418
10342	16354
10342	20484
10342	22417
10342	23243
10342	25199
10342	15177
10342	19568
10342	9225
10342	20644
10342	20786
10342	4999
10343	1110
10343	14127
10343	5728
10344	23196
10344	33492
10344	27548
10344	2642
10344	22898
10344	2895
10344	26796
10344	12453
10344	21286
10344	22384
10344	19745
10344	34089
10344	8105
10345	25038
10345	22931
10346	21769
10346	1692
10347	5059
10347	7858
10348	5199
10348	32411
10349	5589
10349	8964
1035	20365
1035	7427
10350	22213
10350	26408
10351	8230
10351	13813
10352	23804
10352	16125
10353	26840
10353	15307
10354	9204
10354	21487
10355	13711
10355	22372
10355	7149
10356	23699
10356	24485
10357	14213
10357	5831
10357	29785
10357	2279
10357	3626
10358	2733
10358	14514
10358	30744
10359	5281
10359	7433
10359	22682
1036	23054
1036	19363
10360	21276
10360	16843
10361	26269
10361	9409
10361	31427
10361	13885
10361	6648
10362	4642
10362	18330
10363	15593
10363	11605
10363	21330
10363	22948
10363	25032
10364	6324
10364	24260
10365	12356
10365	30234
10366	3559
10366	26459
10367	9853
10367	1682
10368	6664
10368	6085
10369	30427
10369	10539
1037	17161
1037	8969
10370	6112
10370	22273
10371	26164
10371	22948
10372	24891
10372	32551
10373	208
10373	17312
10374	33434
10374	8572
10374	20652
10375	19530
10375	29824
10376	11996
10376	12304
10376	19765
10376	4360
10376	33699
10376	29083
10376	20741
10376	24201
10376	1259
10376	33503
10376	26392
10376	11656
10376	17929
10376	31798
10376	21928
10376	8905
10376	1455
10376	4769
10376	12935
10376	20003
10376	21330
10376	34088
10376	25032
10376	17438
10376	7342
10376	18451
10376	28260
10376	11353
10376	15187
10376	11249
10376	13232
10376	26393
10376	30107
10376	24283
10376	1477
10376	5443
10376	29691
10376	30336
10377	5205
10377	3704
10378	11302
10378	5287
10379	17019
10379	13491
1038	9621
1038	25639
10380	14545
10380	28332
10381	18986
10381	16297
10382	6567
10382	32228
10383	26269
10383	27294
10383	34476
10383	11485
10383	13305
10383	30232
10383	8087
10383	6551
10383	24673
10383	385
10383	32757
10383	28041
10383	9892
10383	31427
10383	17250
10383	23658
10383	12187
10383	12506
10383	14229
10383	33943
10383	1598
10383	2494
10383	1482
10383	25955
10383	9341
10383	17272
10383	27584
10384	11766
10384	18362
10385	33595
10385	27345
10386	2642
10386	7616
10387	33842
10387	26992
10387	11406
10387	4676
10387	17201
10388	12183
10388	8468
10389	9373
10389	12427
10389	25745
1039	20119
1039	24501
10390	10252
10390	7051
10390	17443
10390	27305
10390	20027
10390	1335
10390	3218
10390	12960
10390	9250
10390	20644
10390	23213
10390	30131
10391	20391
10391	11406
10392	29431
10392	9250
10392	14310
10392	13663
10393	11799
10393	8130
10394	6021
10394	17367
10395	14871
10395	6236
10395	6626
10396	32066
10396	9738
10396	30421
10397	19915
10397	19254
10397	17257
10397	14872
10397	25590
10397	13412
10397	33900
10397	21144
10398	22209
10398	34502
10398	24055
10399	19368
10399	10580
104	9091
104	7342
104	30923
104	26212
104	1426
104	13207
104	27540
104	27829
104	6100
104	5277
104	21330
104	28102
104	17272
104	33572
104	29852
104	33286
104	110
104	27972
104	6852
104	22415
104	3651
1040	14852
1040	10554
10400	22564
10400	6032
10401	23878
10401	19332
10401	27540
10401	23270
10401	17845
10401	30605
10401	13009
10401	26796
10401	10705
10401	15289
10401	22113
10401	30232
10401	2999
10401	8296
10401	13318
10401	6698
10401	20176
10401	6104
10401	2825
10401	22384
10401	21286
10401	25864
10401	19974
10401	14999
10401	23268
10401	17006
10401	24449
10401	23196
10401	31618
10401	27548
10401	32026
10401	11353
10401	22002
10401	11927
10401	560
10401	23807
10401	21510
10401	14422
10401	25699
10401	2970
10401	5365
10401	31400
10401	34089
10401	1071
10401	29456
10402	4156
10402	8602
10403	7239
10403	14422
10403	20669
10404	8069
10404	13745
10405	6601
10405	34476
10405	28476
10405	7239
10405	11754
10405	20086
10405	26164
10405	30232
10405	19603
10405	5097
10405	2999
10405	21459
10405	26684
10405	15177
10405	22145
10405	31653
10405	14998
10405	31427
10405	22400
10405	30923
10405	27548
10405	19254
10405	18728
10405	1006
10405	28022
10405	236
10405	31201
10405	14983
10405	8926
10405	9341
10405	12183
10405	2053
10405	14422
10405	19758
10405	6760
10406	14560
10406	7910
10406	12304
10406	32441
10406	20047
10406	20475
10406	569
10406	33403
10406	28139
10406	28143
10406	24607
10406	25613
10406	4415
10406	30232
10406	26989
10406	10168
10406	5097
10406	16513
10406	8965
10406	33090
10406	23047
10406	31887
10406	33749
10406	1006
10406	13556
10406	33951
10406	25912
10406	14398
10406	28081
10406	22417
10406	11908
10406	4331
10406	11073
10406	14422
10406	12991
10406	19537
10406	16871
10406	16717
10407	7311
10407	30764
10408	15143
