641,4935
641,20716
641,12795
641,2439
641,6336
641,4401
641,15015
641,16812
642,6880
643,1672
643,14485
644,20664
645,20664
646,20664
646,8055
646,16714
646,20716
646,6157
647,7434
647,18395
647,14414
648,17545
649,17545
650,17545
651,17545
652,14840
653,14840
654,14840
655,6526
656,6526
657,6526
658,6526
658,11291
658,10985
658,18019
658,7499
658,4348
658,13472
658,7697
658,13955
658,17619
658,3965
659,5621
660,5621
661,5621
662,5621
663,5621
663,6348
663,18309
664,15903
665,19970
666,2908
667,2908
668,21175
669,21175
670,21175
670,20441
670,1810
671,12212
672,12212
673,12212
673,14461
673,15720
673,17581
673,12649
674,19413
675,19413
676,1943
677,1943
677,8807
678,1943
678,16524
679,1943
679,9464
679,22540
679,195
680,11464
681,7984
682,14286
682,1084
682,6972
682,2052
682,4940
683,12735
684,399
684,3485
685,3016
686,3016
687,18723
688,18723
689,18723
690,18723
691,18723
692,17530
692,10686
693,17530
694,7305
695,7305
696,7305
696,15225
696,7553
697,7305
698,7305
699,7305
700,7305
700,14301
700,5200
700,7361
700,1810
700,3818
700,20945
700,1341
700,19719
700,18446
701,7305
701,11361
701,2304
701,9580
701,20525
702,7305
703,7305
703,21710
703,7790
703,20075
703,1930
703,8906
704,7305
704,18500
705,3753
705,19000
705,2617
705,18581
706,3765
707,5507
708,19009
709,22573
710,13441
711,13441
712,13441
713,13441
714,8889
715,8889
716,8889
717,3881
718,3881
719,3881
719,7408
720,3881
721,3881
722,3881
723,3881
723,22518
723,10063
724,4395
725,4864
726,7859
727,7859
728,7859
729,7859
730,12
731,10326
732,10326
732,6448
733,14724
734,14724
734,6486
734,7279
734,18652
735,14724
736,14724
737,14724
737,11658
737,17660
738,14724
739,14724
740,10179
740,4014
741,10179
742,1215
743,11734
744,315
745,315
746,315
747,17121
748,17121
749,17121
750,17121
750,18593
750,2880
751,17121
752,17121
753,21683
754,14291
755,22177
756,19038
756,10599
757,11983
758,19143
759,19143
759,1439
759,450
760,19143
761,19143
762,19143
763,19143
764,19143
765,19143
766,19143
767,19143
768,19143
769,19143
769,1459
770,19143
771,19143
772,19143
773,12562
774,15949
775,15949
776,15949
777,15949
778,15949
778,3818
779,15949
780,15949
781,15949
782,15949
783,15949
784,15949
785,15949
785,3214
786,15949
787,15949
788,15949
789,514
790,12197
791,3750
791,15170
792,3750
793,3750
794,3852
795,3852
796,3852
797,3852
798,3852
799,3852
800,3852
801,3852
802,3852
803,6150
804,6150
805,6150
806,10518
807,10518
807,4463
807,5184
808,17561
809,14301
809,18501
809,15329
809,4560
809,20635
810,14301
811,14301
812,14301
812,6528
813,14301
814,14301
815,14301
816,14301
817,14301
818,14301
818,8831
819,14301
820,14301
821,14301
822,14301
823,14301
824,14301
825,14301
826,14301
827,14301
828,14301
829,14301
830,14301
831,14301
832,14301
833,14301
833,13631
833,5539
833,21779
833,2976
833,1149
833,7533
833,8872
833,7140
833,15529
833,16281
834,14301
835,14301
836,14301
837,14301
838,14301
839,14301
839,7011
840,14301
840,10844
841,14301
842,14301
843,14301
843,1970
843,9580
843,5826
844,14301
845,14301
845,4279
846,14301
847,14301
848,14301
849,14301
850,14301
850,20460
850,21720
850,4932
851,14301
852,14301
853,14301
853,1601
854,14301
855,14301
856,14301
857,14301
858,14301
858,13004
858,8982
858,16426
858,3858
858,14649
858,12971
858,1810
858,10967
858,8923
858,8594
859,14301
860,14301
860,13760
860,10193
860,18446
861,14301
862,14301
863,14301
863,18254
864,14301
865,14301
866,14301
867,14301
868,14301
869,14301
870,14301
871,14301
872,14301
872,6528
873,14301
873,5948
874,14301
874,8831
874,7408
875,14301
876,14301
877,14301
878,14301
879,14301
880,14301
881,14301
882,14301
883,14301
884,14301
884,10282
884,21503
884,11145
885,14301
885,4367
886,16841
887,16841
888,2849
889,2849
889,8837
890,2849
890,16599
891,2849
892,2849
892,22338
892,16932
892,16438
892,15276
893,2849
894,139
895,139
896,139
897,139
898,1266
899,1266
900,1266
901,1266
901,10461
901,8520
901,2419
901,10206
901,19347
901,8067
902,1266
903,1266
904,1266
905,1266
906,1266
906,13970
907,1266
908,18215
909,18215
910,18215
911,18215
912,14693
913,2154
913,20137
914,2154
915,21374
916,21374
917,21374
917,13402
918,18191
919,18191
920,2642
921,4281
922,4281
923,5592
924,3653
924,8818
925,2904
926,19327
927,5481
928,5481
929,5476
930,21262
931,6321
932,3710
933,17113
934,14380
935,14380
936,3317
937,3317
938,3317
939,16758
940,17955
940,20731
940,20100
941,17955
942,17955
943,17955
944,17955
945,17955
946,17955
947,17955
947,1344
947,14868
947,5119
947,12633
947,6832
947,15458
947,8594
947,12543
948,21470
949,20659
950,16127
951,16127
952,16127
953,10294
954,7103
955,21789
956,3260
957,15947
958,21359
958,19218
958,6925
959,21359
960,21359
961,5560
962,18168
963,18168
964,18168
965,18168
966,7893
967,7893
968,7893
969,7893
970,7893
971,7893
972,1027
972,1716
973,22433
973,8941
974,9522
975,22344
976,10412
977,17499
978,22494
979,22494
980,22494
981,22494
982,15285
983,15285
984,15285
985,15285
986,15285
987,15285
988,14387
989,14387
990,14387
990,1004
990,7023
990,12445
991,14387
991,6339
991,10964
992,14387
993,14387
994,14387
995,14387
996,12763
997,18366
998,18366
999,15447
999,10128
999,3622
999,6052
999,9365
999,22518
999,8872
999,7006
999,13957
999,12373
1000,14562
1001,14562
1002,14562
1003,14562
1004,14562
1005,14562
1006,14562
1007,14562
1008,14562
1008,21808
1008,13545
1008,15275
1009,14562
1009,14546
1009,20618
1009,21710
1009,11833
1009,17822
1009,15388
1009,7260
1009,146
1009,10476
1009,4523
1009,14666
1009,15329
1009,8324
1009,859
1009,14128
1009,9267
1009,19445
1009,12357
1009,277
1009,17934
1009,5479
1009,10937
1009,8112
1009,6145
1009,14189
1009,11605
1009,5818
1010,14562
1010,7971
1011,10802
1012,11756
1013,11756
1014,11756
1015,15237
1016,15237
1017,15237
1018,15237
1019,15237
1020,15237
1021,17697
1022,17697
1023,17697
1024,17697
1025,17697
1026,17697
1027,12054
1028,7981
1029,14415
1030,7781
1031,7781
1032,19604
1033,19604
1034,19604
1035,19604
1036,19604
1037,19604
1038,19604
1039,19604
1039,4279
1039,12998
1039,18407
1039,4574
1039,12544
1039,11729
1040,19604
1040,17165
1040,6338
1040,13498
1041,19604
1042,19604
1043,19604
1044,7672
1045,7672
1046,7672
1047,10388
1047,6972
1047,6316
1048,22262
1048,5317
1048,5920
1048,10715
1048,8290
1048,3379
1048,711
1049,18563
1049,18971
1050,18563
1051,2213
1052,2213
1053,7680
1054,10071
1055,17077
1056,17077
1056,3064
1056,5921
1056,12214
1057,17077
1058,14442
1059,14442
1060,14442
1060,18592
1060,21417
1060,6444
1060,11070
1060,18633
1060,5948
1060,10279
1060,15953
1060,7655
1060,18175
1060,4350
1061,14442
1062,14442
1062,5915
1062,18159
1063,14442
1064,14442
1064,8040
1064,10538
1065,14442
1066,4159
1067,4159
1067,1995
1068,7243
1069,7243
1070,7243
1071,7243
1072,7243
1073,20081
1074,1971
1074,7335
1075,1971
1076,1971
1077,1971
1078,1971
1078,953
1078,4519
1078,1342
1078,8116
1078,15667
1078,22457
1079,1971
1080,22517
1081,3140
1082,3140
1082,10232
1083,3140
1084,7600
1085,7600
1086,13973
1087,13973
1088,13973
1089,13973
1090,9668
1091,9611
1092,20398
1093,20398
1094,18880
1095,18880
1096,1737
1097,1737
1098,1737
1099,1737
1100,5730
1100,1810
1100,1616
1100,15530
1101,21377
1102,17825
1103,7810
1104,1546
1105,1546
1105,20733
1106,21033
1107,21033
1108,6723
1109,6723
1110,20271
1111,10883
1112,9678
1113,6495
1113,18697
1114,6495
1115,6495
1116,17919
1117,17919
1118,20520
1119,20520
1120,20520
1120,12009
1121,20520
1121,10937
1122,5658
1123,3073
1124,4289
1124,10680
1125,4289
1125,5768
1126,13004
1127,13004
1128,13004
1129,13004
1130,13004
1131,13004
1132,13004
1133,13004
1134,13004
1135,13004
1135,14649
1135,8923
1136,13004
1137,13004
1138,13004
1139,13004
1139,9234
1139,7293
1139,16136
1139,5975
1140,13004
1140,1573
1140,8982
1140,21231
1140,1344
1140,15079
1140,20731
1140,22398
1140,10554
1140,8359
1140,12633
1140,6019
1140,35
1140,9299
1140,8661
1140,8923
1140,22525
1140,8906
1140,13140
1140,11855
1140,5818
1140,308
1141,13004
1142,13004
1142,17491
1142,3459
1142,14849
1142,8505
1142,13233
1142,7971
1142,8594
1142,18038
1143,13004
1144,13004
1144,1439
1145,17963
1146,17011
1147,69
1148,18518
1149,2455
1150,12910
1151,12910
1151,20518
1152,8730
1153,8730
1154,8730
1155,1573
1156,1573
1157,557
1157,9726
1158,860
1159,860
1160,860
1161,17331
1161,2436
1162,17331
1162,21711
1162,14449
1163,17331
1164,17331
1165,17331
1166,17331
1166,2566
1166,20945
1167,13256
1168,8928
1169,17878
1170,6798
1171,6798
1172,6798
1173,17102
1173,761
1173,2685
1174,5448
1174,15426
1175,21766
1175,695
1176,2177
1177,7439
1178,7439
1179,11879
1180,2133
1181,21985
1182,21985
1182,21372
1183,21985
1184,17408
1185,17408
1186,17408
1187,17408
1188,17408
1189,6211
1190,6211
1191,3424
1192,22604
1193,18409
1194,20038
1195,17896
1196,17896
1197,17896
1198,17896
1199,17896
1200,8952
1201,8952
1201,10777
1201,20343
1201,4574
1201,10591
1201,6043
1202,8952
1202,1141
1202,20644
1202,9068
1202,10550
1203,8952
1204,8952
1205,8952
1206,8952
1207,8952
1208,8952
1209,8952
1210,8952
1211,10784
1212,17819
1213,17819
1214,5000
1215,5000
1216,5000
1217,14423
1218,6698
1219,4567
1220,4567
1220,8035
1220,15877
1220,19422
1220,10328
1220,1358
1221,21846
1222,21846
1223,21846
1224,21846
1224,11970
1224,22077
1225,6944
1226,22260
1227,16899
1228,22574
1229,4099
1230,4099
1231,4099
1232,11850
1233,12280
1234,12280
1235,12280
1236,11219
1236,1526
1237,1479
1238,7624
1238,764
1238,8279
1238,10083
1239,7624
1239,5839
1240,7624
1240,21161
1240,14974
1240,18934
1240,9788
1241,7624
1242,7624
1243,7624
1244,3036
1245,10811
1246,10811
1247,16141
1248,7837
1249,7837
1250,7837
1251,14196
1252,2877
1253,20195
1254,20195
1255,13123
1256,13123
1257,13123
1257,7877
1257,17000
1257,7309
1257,6466
1258,13123
1258,4496
1258,1694
1259,13123
1259,10483
1259,6405
1259,11594
1259,11872
1259,15470
1259,16943
1259,1548
1259,4053
1259,10580
1259,10237
1260,13123
1261,13123
1262,2650
1263,2650
1263,1329
1264,2650
1265,2650
1266,2650
1266,1368
1266,22589
1267,2650
1268,2650
1269,2650
1270,6560
1271,6560
1272,6560
1273,6560
1274,371
1275,10614
1276,5395
1277,7159
1278,15349
1279,14513
1280,14513
1281,14513
1282,14513
1283,14513
1284,8676
1285,8676
1285,20062
1285,1661
1286,8676
1287,1702
1288,1702
1288,6781
1289,12824
1289,12913
1290,11144
1291,14921
1292,14921
1293,14921
1294,4740
1295,4740
1296,4740
1297,4740
1298,16081
1299,7335
1300,7335
1301,7335
1301,20062
1301,1209
1301,7421
1301,21051
1302,7335
1303,7335
1304,7335
1305,7335
1306,7335
1306,14229
1307,22246
1308,22246
1309,22246
1310,22246
1310,5948
1310,13407
1310,12214
1311,22246
1312,22246
1313,22246
1313,20800
1314,22246
1315,15677
1316,15677
1317,4012
1318,8442
1319,84
1320,11509
1321,13816
1322,13816
1323,13816
1324,13816
1325,13816
1326,13816
1326,9293
1326,15194
1327,13816
1327,8851
1328,13816
1329,13816
1329,5221
1330,2713
1331,2713
1332,2713
1333,2713
1334,2713
1335,2713
1335,8421
1335,21657
1335,105
1336,2713
1337,22154
1338,7443
1339,16363
1340,8860
1341,8982
1341,17165
1341,20723
1341,8727
1341,7722
1341,2471
1341,12748
1341,18377
1342,8982
1343,1030
1344,1030
1345,1030
1346,2737
1347,2737
1347,7518
1347,14419
1347,9417
1347,16525
1348,2737
1348,6473
1348,8446
1348,4869
1349,2737
1350,2737
1351,894
1352,894
1353,11741
1354,18108
1355,18108
1356,5440
1357,12407
1358,12407
1359,12407
1360,15896
1361,15896
1362,15896
1363,15896
1364,7435
1365,5898
1366,8108
1367,18048
1368,6395
1369,21605
1370,21605
1370,926
1370,3605
1371,21605
1372,21605
1373,10560
1374,18771
1375,18771
1376,18771
1377,18771
1378,18771
1379,18771
1380,18771
1381,18771
1382,18771
1383,18771
1384,18771
1385,18771
1386,18771
1387,18771
1388,18771
1389,18771
1390,18771
1390,12072
1391,18771
1391,4400
1391,22467
1391,5427
1392,18771
1393,18771
1394,18771
1395,18771
1396,18771
1397,18771
1397,14974
1398,5317
1399,5317
1400,5317
1401,5317
1402,5317
1403,5317
1404,5317
1405,14911
1406,14911
1407,7248
1408,5779
1409,17345
1409,15126
1410,16511
1411,15646
1412,15646
1413,15646
1413,10301
1414,15646
1415,15646
1416,15646
1417,15646
1418,7485
1418,19607
1419,7485
1420,7485
1421,7485
1422,7485
1422,4886
1423,7485
1424,13681
1425,8437
1426,8437
1427,8437
1428,3405
1429,6508
1430,6508
1431,16226
1432,4642
1433,6205
1434,6205
1435,16429
1436,16429
1437,16429
1438,1158
1439,1158
1439,9623
1440,17343
1441,17343
1442,4951
1442,22296
1442,8855
1442,4116
1442,4997
1443,4951
1444,7576
1445,1063
1446,1063
1446,12406
1447,1063
1448,1063
1448,7790
1448,7927
1448,14486
1449,1063
1450,1063
1451,20471
1452,20471
1453,12240
1454,19958
1455,2353
1456,2353
1457,15277
1458,1670
1459,1670
1460,2431
1461,14002
1461,9475
1462,14002
1463,19519
1464,7388
1464,9320
1464,3894
1464,12633
1464,8521
1464,13150
1465,7388
1466,7388
1467,17358
1468,1512
1469,1512
1470,1512
1471,5310
1472,1023
1473,18681
1474,2963
1475,2963
1476,2963
1477,14929
1478,14145
1479,15024
1480,15024
1481,1644
1482,1644
1482,21015
1483,1644
1484,1644
1485,1644
1486,1644
1487,1644
1488,539
1489,539
1490,11920
1491,11920
1492,11920
1493,11920
1493,7569
1493,3015
1493,6359
1494,11437
1495,11437
1495,6700
1496,17332
1497,10642
1498,20678
1499,22065
1500,2839
1501,17310
1502,22480
1503,15316
1504,20177
1505,13918
1506,16477
1507,7326
1508,7326
1509,2075
1510,17713
1511,17713
1511,4315
1512,10306
1513,10306
1514,10306
1515,10306
1516,10306
1517,12692
1518,12692
1518,16769
1518,16343
1519,42
1520,42
1520,7330
1521,42
1522,42
1523,10389
1524,14838
1525,11160
1526,1013
1527,10135
1528,18710
1529,18710
1529,8735
1530,15616
1531,15616
1532,15616
1533,15616
1534,15616
1534,10128
1534,5152
1534,14090
1534,15247
1534,11009
1535,6442
1536,6442
1537,15544
1538,15544
1538,5710
1538,10492
1539,15544
1540,15544
1541,15544
1542,7321
1542,15013
1543,7321
1544,7321
1545,7321
1546,7321
1547,7321
1548,7321
1548,14638
1548,19059
1548,15953
1548,5458
1548,6470
1549,7321
1549,6827
1550,1788
1551,1788
1552,1788
1553,1788
1554,1788
1555,1788
1556,1788
1557,1788
1558,1788
1559,1788
1560,1788
1561,1788
1562,1788
1563,1788
1563,20395
1563,7988
1564,21675
1565,753
1566,17437
1567,1658
1568,22096
1569,22096
1570,15810
1571,15810
1572,2015
1573,2015
1574,2015
1575,2015
1576,17674
1577,17674
1577,19934
1578,5180
1578,15989
1578,9994
1579,12274
1580,12274
1581,12274
1582,11639
1583,8536
1584,8536
1584,5298
1585,20990
1586,2721
1587,2721
1588,5024
1589,17020
1590,21621
1590,6827
1590,7631
1590,9588
1590,20716
1590,11426
1591,22277
1592,16969
1593,16969
1594,11214
1595,11214
1596,21508
1597,10398
1598,16856
1599,18344
1600,18344
1601,18344
1602,18344
1602,16706
1602,16832
1602,15200
1603,18344
1604,18344
1604,18795
1605,18344
1606,18344
1607,18344
1608,18344
1608,10777
1608,1482
1608,18934
1609,18344
1610,16978
1611,11980
1612,1720
1613,1720
1614,1720
1615,1720
1616,1720
1617,1720
1618,1720
1619,1720
1619,5999
1619,11490
1620,1720
1620,15001
1621,1720
1622,1720
1623,5325
1624,5325
1625,117
1626,117
1627,117
1628,117
1629,117
1630,4466
1631,18641
1632,5362
1633,5362
1634,20606
1635,20606
1636,20606
1637,20606
1638,15351
1639,6911
1640,11542
1641,11542
1642,11542
1643,11542
1644,11542
1645,11542
1646,11542
1647,11542
1648,12404
1649,18556
1650,18556
1651,7067
1651,3226
1652,19426
1652,7590
1652,12670
1652,20361
1653,19426
1654,19323
1655,19323
1656,19323
1657,19323
1658,19323
1659,19323
1659,13575
1660,6519
1661,6519
1662,17554
1662,12218
1663,17554
1664,13970
1665,13970
1666,13970
1667,13970
1668,12537
1669,12537
1670,12537
1671,12537
1672,12537
1673,12537
1674,12537
1674,2995
1674,2823
1674,8361
1674,12360
1675,12537
1676,12537
1677,12537
1678,12537
1679,12537
1680,12537
1681,4234
1681,2922
1681,6632
1681,10047
1681,1531
1681,14486
1681,4926
1682,4234
1683,4234
1684,4234
1685,4234
1686,4234
1687,4234
1688,4234
1689,4234
1689,1219
1690,4234
1690,1810
1691,8159
1692,13324
1693,20619
1694,21816
1695,12455
1696,12455
1697,4780
1698,5001
1698,5200
1698,17306
1698,17259
1698,11066
1698,18193
1698,17801
1698,15636
1698,3993
1698,5141
1699,5001
1700,9102
1701,8465
1702,8465
1702,18570
1703,8465
1703,17491
1703,2751
1704,8465
1705,13524
1705,6452
1706,13524
1707,4598
1708,3001
1709,4063
1710,4063
1711,4063
1712,5247
1713,5247
1714,5247
1715,6762
1715,5970
1716,11703
1717,11703
1717,11905
1717,10372
1718,21991
1718,11680
1718,18665
1718,18934
1719,2576
1720,2576
1721,22108
1722,929
1723,817
1724,16889
1725,4058
1726,4058
1727,4058
1728,17026
1729,14346
1730,18059
1731,22263
1732,7350
1733,6273
1734,10764
1735,10764
1736,5665
1737,5665
1738,5665
1739,1871
1740,12764
1741,12764
1742,20940
1743,20940
1744,10639
1745,19174
1746,19174
1747,185
1748,21756
1749,18773
1750,18773
1751,18773
1752,18773
1753,18773
1754,18773
1755,18773
1756,18773
1756,6513
1757,18773
1758,18773
1759,18773
1760,18773
1760,14638
1761,18773
1762,18773
1762,5436
1763,18773
1764,18773
1765,3559
1765,5109
1766,3863
1767,3863
1767,6068
1768,3863
1769,3863
1769,11124
1770,3863
1771,21996
1772,15911
1773,15911
1774,15911
1774,7738
1775,15911
1776,15911
1776,6107
1776,10515
1777,21408
1778,21408
1779,21408
1779,8519
1780,21408
1781,21408
1782,21408
1783,21408
1784,21408
1785,21408
1786,10010
1787,10010
1788,6310
1789,5352
1790,6671
1790,15290
1790,1873
1791,20450
1792,11620
1793,11620
1794,11620
1795,18226
1795,10281
1796,5426
1797,5426
1798,5426
1799,5426
1800,5426
1800,3833
1800,14581
1801,5426
1802,5426
1803,10790
1804,10790
1805,11303
1806,11303
1807,11303
1808,11303
1809,11303
1810,11303
1811,11303
1812,11303
1813,11303
1814,10244
1815,13622
1816,13992
1817,11658
1818,11658
1819,11658
1820,11658
1821,11658
1822,11658
